,label,mean,std
0,2.0,-0.364935994148,-0.0902281478047
1,0.0,0.173052310944,0.0487585328519
2,0.0,0.154459238052,0.0435178168118
3,1.0,0.0875848978758,0.0267284885049
4,2.0,-0.267196565866,-0.0636865347624
5,2.0,-0.162003830075,-0.0394708029926
6,1.0,0.00469998829067,0.00159139093012
7,0.0,0.151323243976,0.051235370338
8,2.0,-0.146628409624,-0.0375350341201
9,1.0,0.201712578535,0.0569757260382
10,2.0,-0.210971072316,-0.0679722428322
11,1.0,0.129647240043,0.0429081916809
12,1.0,0.0189596731216,0.00492882262915
13,2.0,-0.311720371246,-0.0801492482424
14,1.0,0.0645100325346,0.0170004982501
15,1.0,-0.0151004679501,-0.00513749103993
16,2.0,-0.278241217136,-0.0747341811657
17,2.0,-0.227976888418,-0.0675098523498
18,0.0,0.143553420901,0.0417350716889
19,1.0,0.07872402668,0.0265328846872
20,2.0,-0.142987430096,-0.0428023710847
21,2.0,-0.252121657133,-0.0740705057979
22,2.0,-0.119623467326,-0.0254430510104
23,0.0,0.00941077433527,-0.00102687627077
24,1.0,0.116555556655,0.0351524241269
25,1.0,0.0965786725283,0.0299472175539
26,2.0,-0.14289098978,-0.0379150696099
27,1.0,0.0888938605785,0.0313866324723
28,2.0,-0.287418484688,-0.0753455981612
29,2.0,-0.172283634543,-0.0403740108013
30,0.0,-0.0106888841838,-0.0037835733965
31,1.0,0.284651845694,0.122276902199
32,1.0,0.140619471669,0.0325702689588
33,0.0,0.288885235786,0.0846473202109
34,1.0,0.0767204016447,0.0222877077758
35,1.0,0.164831116796,0.0537081062794
36,0.0,0.0873854607344,0.0257406234741
37,0.0,0.203911870718,0.0620199888945
38,1.0,0.129182606936,0.0293368510902
39,1.0,0.0825239568949,0.0254069268703
40,1.0,0.169674053788,0.0495124384761
41,1.0,0.0189747158438,0.010278949514
42,1.0,0.0858841389418,0.0270682498813
43,1.0,0.1330203861,0.0436744354665
44,1.0,0.150499537587,0.0362155213952
45,1.0,0.0174906086177,0.0127101531252
46,2.0,-0.34641996026,-0.100062802434
47,0.0,0.0986043661833,0.0319106094539
48,2.0,-0.0489770621061,-0.00889384094626
49,0.0,0.0559120289981,0.0171617455781
50,2.0,-0.221979618073,-0.0661076456308
51,0.0,0.0867686867714,0.0225643180311
52,2.0,-0.0621643401682,-0.0134225366637
53,1.0,0.017033630982,0.0020682006143
54,2.0,-0.292072147131,-0.0753565877676
55,1.0,0.172806486487,0.0541888438165
56,1.0,0.133043438196,0.0458621121943
57,1.0,0.106492891908,0.033349968493
58,0.0,0.0136081334203,0.00394007377326
59,1.0,0.1399115026,0.0468163602054
60,0.0,0.0260708257556,0.0102600753307
61,0.0,0.291507273912,0.0778514891863
62,1.0,0.0897839963436,0.0237372480333
63,2.0,-0.0978818684816,-0.0341931506991
64,1.0,-0.000184442847967,0.00701680220664
65,1.0,0.106697842479,0.0278588272631
66,2.0,-0.0166405532509,-0.00232497602701
67,0.0,0.226431548595,0.0671360716224
68,2.0,-0.403257250786,-0.115095101297
69,2.0,-0.19889728725,-0.0549942217767
70,2.0,-0.151278600097,-0.0436893776059
71,1.0,-0.0288087651134,-0.00736008677632
72,1.0,-0.0114067606628,-0.000366128981113
73,1.0,0.0878260582685,0.0287743620574
74,1.0,0.166570499539,0.0463745035231
75,0.0,0.27102380991,0.0760774835944
76,1.0,0.110422924161,0.0258364081383
77,2.0,-0.254307389259,-0.0735786780715
78,1.0,0.0795167982578,0.0160661526024
79,2.0,-0.261712938547,-0.0729018896818
80,2.0,-0.24135184288,-0.0658630430698
81,2.0,0.0822586268187,0.0281207822263
82,2.0,-0.315805524588,-0.08702878654
83,1.0,-0.043632697314,-0.0130198439583
84,2.0,-0.297252774239,-0.0797823891044
85,2.0,-0.218139752746,-0.0586038865149
86,0.0,0.0317529030144,0.00657071359456
87,2.0,-0.343872874975,-0.105746880174
88,2.0,-0.298632860184,-0.0789917111397
89,2.0,-0.164598166943,-0.0484866276383
90,1.0,0.00675442442298,0.00229111686349
91,2.0,-0.300218522549,-0.0841463431716
92,2.0,-0.401822000742,-0.104556754231
93,1.0,0.0976856946945,0.0379843339324
94,0.0,0.0891342759132,0.0338896512985
95,0.0,0.118971213698,0.0345582999289
96,2.0,-0.051227349788,-0.0107091134414
97,1.0,-0.0318615138531,-0.0131531795487
98,0.0,0.189858078957,0.0603880137205
99,1.0,-0.00200015679002,-0.00497012399137
100,1.0,0.15323382616,0.0531158223748
101,1.0,0.220896959305,0.0611323937774
102,0.0,0.235231101513,0.0661815330386
103,1.0,0.182438775897,0.0544228702784
104,0.0,0.239428848028,0.06669023633
105,2.0,-0.250245332718,-0.0728976279497
106,2.0,-0.140780806541,-0.0354598797858
107,2.0,-0.252828150988,-0.0688790977001
108,2.0,-0.0429527908564,-0.00384817551821
109,0.0,0.167190998793,0.0487263165414
110,1.0,-0.00990811455995,0.00307552004233
111,1.0,0.0751229375601,0.0256011635065
112,2.0,-0.315240234137,-0.0953748822212
113,2.0,-0.227113083005,-0.0625069066882
114,1.0,0.0816179066896,0.0211439821869
115,0.0,0.360492527485,0.15196532011
116,0.0,0.105600699782,0.031469784677
117,2.0,-0.215230315924,-0.0512379556894
118,0.0,0.232647553086,0.0714244991541
119,0.0,0.122157469392,0.0338986031711
120,1.0,-0.0196627825499,-0.00258658640087
121,1.0,0.196543037891,0.0566221252084
122,0.0,0.280641406775,0.0848805308342
123,2.0,-0.30386698246,-0.0881220623851
124,0.0,0.104776963592,0.0319687686861
125,1.0,0.0472489334643,0.0179887227714
126,2.0,-0.0591567568481,-0.0160163901746
127,1.0,0.166492551565,0.047375548631
128,1.0,0.157218113542,0.0455661155283
129,0.0,0.235087871552,0.0652627646923
130,0.0,0.216564744711,0.0592708811164
131,0.0,0.238017618656,0.0642154142261
132,0.0,0.264565050602,0.0779496580362
133,1.0,0.166481152177,0.0544664785266
134,2.0,0.00170141085982,0.000800674781203
135,2.0,-0.238247409463,-0.0643561556935
136,2.0,-0.254187375307,-0.0775201544166
137,0.0,0.0575500838459,0.0206650458276
138,0.0,0.252348572016,0.0711099728942
139,0.0,0.195113912225,0.0619855672121
140,0.0,0.387903064489,0.130669310689
141,1.0,0.167531475425,0.0463892482221
142,2.0,-0.286108672619,-0.0836137086153
143,2.0,-0.0811801552773,-0.0245034508407
144,1.0,0.136794418097,0.0337892957032
145,0.0,0.238888815045,0.0678084716201
146,1.0,-0.00152065511793,0.00382976233959
147,0.0,-0.0254056826234,-0.00481080915779
148,0.0,0.114291504025,0.0415326990187
149,1.0,0.232589557767,0.0600920766592
150,1.0,0.07465018332,0.0267673507333
151,2.0,-0.310156881809,-0.0845026373863
