,label,mean,std,three
57,0.0,-0.949462078788,0.415844441438,0.0947154411644
58,1.0,0.401330812845,0.173711637406,-0.139867381426
59,0.0,-0.655539531651,0.327893713105,0.0590910164527
60,1.0,0.591297467794,-0.0754970495382,-0.253483798365
61,1.0,0.545804394247,0.0900688737787,-0.230513779631
62,0.0,-0.288659955849,0.168610135648,-0.119654924893
63,1.0,0.36457256534,0.090274722156,-0.0448636567131
64,1.0,0.427533923495,-0.0769968686636,-0.0875158630601
65,1.0,0.680535530498,0.0892543917163,-0.061766291396
66,0.0,-0.530942576185,0.417327115817,-0.0649707322334
67,1.0,0.53895026815,0.0893135240957,-0.291497861414
68,1.0,0.417515688845,0.171199200055,0.125642122984
69,0.0,-0.394983001118,0.418646025813,-0.0265954855393
70,1.0,0.133247925718,-0.0771132053194,-0.305364728136
71,1.0,0.373005074925,-0.0776345793027,-0.0999003210081
72,1.0,0.255994292936,-0.16011289859,0.257404581488
73,0.0,-0.851100756,-0.333271354707,0.0655195391775
74,1.0,0.286907553379,0.088627193133,-0.305895072639
75,1.0,0.653848379855,0.00782518136224,-0.270212411138
76,0.0,-0.188390157057,-0.416450333609,-0.0952533597187
77,1.0,0.353137497983,-0.161337485124,-0.203772811387
78,0.0,-0.203217048186,-0.330567331739,-0.169935343619
79,1.0,0.427543951493,0.0870967264769,0.161561175353
80,0.0,-0.599657348951,-0.168709788303,-0.0389600848052
81,1.0,0.81086067693,-0.155903512975,-0.265526646191
82,0.0,-0.153638003555,0.25145596162,-0.159278548635
83,1.0,0.418277238624,-0.240990834885,0.18364282266
84,1.0,0.748104515905,0.0927410555665,-0.203401432929
85,0.0,-0.992703676617,0.411118841929,0.0427059647023
86,0.0,-0.209137906599,0.00290149186237,-0.129097531284
87,1.0,0.18847361392,0.3400053843,-0.0759387597105
88,0.0,-0.0397527784724,0.000603536378169,-0.0661114661374
89,1.0,0.668103692052,0.256752926141,-0.0870365074786
90,1.0,0.568149076309,-0.0746830764004,0.369683556938
91,0.0,-0.215435702596,-0.163718403627,-0.119114994389
92,0.0,-0.387829740618,0.328609591872,0.0135210458108
93,1.0,0.663727880547,-0.153802758517,-0.0772010776522
94,1.0,0.908212611434,-0.318668190682,0.864823724503
95,1.0,0.667748167268,-0.238809511667,0.0854657043676
96,0.0,-0.757942253054,0.000751787236776,0.0527773258524
97,0.0,-0.226948084366,0.247533883502,-0.164868112442
98,1.0,0.227421310223,0.420265004145,0.0905825861825
99,1.0,0.09726573187,-0.250549009622,-0.117008778413
100,1.0,0.383857943901,0.173812080236,0.0998489286777
101,1.0,0.799617631742,0.427450703352,0.100909502133
102,1.0,0.99160846892,-0.154402925458,0.437262847467
103,1.0,0.572664830844,0.176936320226,0.19386583957
104,1.0,-0.173485202576,-0.0804837276204,0.363701132466
105,1.0,-0.0797232868027,-0.243623762568,0.0630813160229
106,0.0,-0.882202673471,-0.147421974842,0.078661064918
107,0.0,-0.244231173087,-0.414673964392,-0.121641176616
108,0.0,-0.586829459165,-0.168742767064,0.0832203883646
109,1.0,0.71557876336,-0.245833039758,-0.333953716112
110,0.0,-0.837833150388,0.105094915245,0.144515874053
111,1.0,0.108029890703,0.0918718645637,0.196545368546
112,1.0,0.841042407804,0.183921278704,-0.0205349370217
113,0.0,-0.279935360297,-0.333370963287,-0.00722690427558
114,1.0,0.887777011091,0.341383460346,-0.209850069501
115,0.0,-0.10210590535,0.00210488408624,-0.161615659979
116,0.0,-0.276776927681,-0.24756077225,-0.118228869288
117,0.0,-0.562447324958,-0.331309044683,0.0170553028074
118,1.0,0.806301153019,0.0104335405468,-0.218991544552
119,1.0,0.123135262358,0.334419031136,-0.119217115203
120,0.0,-0.432416323562,0.249529115358,-0.0216785212895
121,0.0,-0.626045448172,-0.0874829001134,-0.0132223300273
122,0.0,-0.399427811672,0.163060196463,0.00289860983997
123,1.0,0.879147604106,-0.07086868157,-0.33938381834
124,1.0,0.415275321647,0.25582772719,0.472107605402
125,1.0,-0.250515456135,-0.246632470492,0.333172739717
126,0.0,-0.39115628449,-0.250162982568,-0.122564478788
127,1.0,0.221083389319,-0.0792242250122,0.0120898243445
128,0.0,-0.229630307646,0.417899922856,-0.147365341437
129,0.0,-0.714833397885,0.330417739206,0.061833046798
130,0.0,-0.489360714568,-0.250680252267,0.0195197598823
131,0.0,-0.856148374777,-0.229546419746,0.0986126462851
132,1.0,0.31475190062,-0.0780362444759,-0.206014205346
133,1.0,0.475212597226,0.175985388346,-0.0510188466664
134,1.0,0.152099073895,-0.0737094504754,0.160719504489
135,0.0,-0.287068906053,-0.416934824654,-0.126711552981
136,1.0,0.521581666229,0.178790823007,-0.108911698854
137,1.0,0.735204968912,-0.157104614655,-0.356137242386
138,0.0,-0.444976311071,0.332270294295,-0.03245912799
139,1.0,0.445838373992,0.0933775571476,-0.0734250782937
140,1.0,0.12099425809,0.0870577892773,0.264956781901
141,1.0,0.90414384704,-0.161626721183,-0.211353923363
142,1.0,0.664728971568,0.260545954469,0.871652295736
143,1.0,0.326814688356,-0.329317999425,-0.211599729608
144,1.0,0.491281205231,0.338756934826,-0.251410350458
145,1.0,0.733162538406,-0.24185508749,0.382185557324
146,0.0,-0.208295926887,-0.246500374637,-0.173483948477
147,0.0,-0.711016704061,-0.418192304768,-0.0945201894954
148,1.0,0.289624556046,-0.0788167276598,0.0525597576332
149,0.0,-0.404497211951,0.00445019651078,-0.0591360242132
150,1.0,0.483445398621,0.253052588948,0.124916982869
151,1.0,-0.171506258096,0.337925965009,0.250997912334
152,1.0,0.230516907588,-0.245052439812,-0.0893734673531
153,0.0,-0.690405306801,-0.000235232574547,-0.0475078859007
154,0.0,-0.596308433347,0.0816323611008,0.0717287802829
155,0.0,-0.299023997666,-0.333657683202,-0.147468021625
156,0.0,-0.941357879464,0.161337256183,-0.011020876613
157,1.0,0.85253254295,0.263734142504,0.409092762558
158,0.0,-0.495701257066,-0.168501026772,0.0413852711222
159,1.0,0.669028676085,-0.0739797656223,0.0501475214245
160,0.0,-0.697414516177,0.162571408959,-0.0609745915072
161,1.0,0.721146329903,0.176914821066,-0.284416576986
162,0.0,-0.832198192951,0.245980907917,0.125761342167
163,0.0,-0.450835042415,-0.250506098196,0.00961240921429
164,1.0,0.601628378671,-0.244321834353,-0.279078026754
165,1.0,0.308333528095,0.255855971085,-0.0667581345541
166,0.0,-0.479467441613,-7.75216086464e-05,-0.0665494275097
167,0.0,-0.217660748249,-0.0776366692631,-0.151850269522
168,0.0,-0.432748739564,0.415983777566,-0.0538309143212
169,1.0,0.778826513185,-0.321765944005,0.326119160793
170,1.0,0.254245098587,-0.158276780815,-0.102768101982
171,1.0,0.660121237715,-0.0725518959266,0.209563356577
172,0.0,-0.858875759566,0.328012310603,0.0651722427498
173,0.0,-0.892518614879,-0.000810149211405,0.0990342229629
174,0.0,-0.825829065764,-0.258090024318,0.0446205793772
175,1.0,0.333208157105,0.177465103747,0.148787793998
176,0.0,-0.123233457824,-0.413158397506,-0.055020497106
177,0.0,-0.848267602086,-0.25664706823,-0.0270252219458
178,1.0,-0.0269319070371,-0.160096668621,-0.111930852786
179,0.0,-0.697651913833,-0.340965629877,0.0567412272006
180,0.0,-0.540070990406,0.250494768146,-0.0869897815719
181,0.0,-0.850220993093,-0.0859975788657,0.0172187148224
182,0.0,-0.792810319828,0.33004336367,-0.0261608184455
183,1.0,0.886404708132,0.259941239613,-0.0937550195596
184,0.0,-0.454447670295,0.0795833797424,-0.109729218732
185,0.0,-0.841944038538,-0.0844296946059,0.0035845570402
186,0.0,-0.69781473216,-0.251581644833,0.00739832587874
187,0.0,-0.808959951555,-0.0833832989136,0.0106538615255
188,1.0,0.385621795314,0.34353811714,0.11286887727
189,1.0,0.787254633022,0.261521207465,-0.180708009905
190,1.0,0.772762077594,0.0966516566565,-0.25644050198
191,0.0,-0.65451220342,0.246618455757,-0.0365651897422
192,0.0,-0.774426607653,0.189007666976,0.107552211379
193,1.0,0.272397433713,-0.0782947632095,0.125935667541
194,1.0,0.0667175141964,-0.16235591294,0.237813231639
195,1.0,0.924760959173,-0.0714914669565,-0.320002708538
196,1.0,0.499110771674,0.0110019538864,0.578799361711
197,1.0,0.517158876184,0.173704596071,-0.296995081383
198,1.0,-0.0936554799535,0.336108276249,0.0261021240098
199,1.0,0.285699889541,0.0916434885212,0.17822501207
200,0.0,-0.222098694087,-0.247759133862,-0.103444574264
201,0.0,-0.312339730437,-0.161771696746,0.00842345155211
202,0.0,-0.533144351803,0.416751937911,0.0482515493223
203,1.0,0.341284933699,-0.326522898476,-0.129471973195
204,1.0,0.812268596379,0.098823596579,0.650023299323
205,1.0,0.0525798962334,0.171064494675,0.141690139353
206,0.0,-0.690461763056,0.247819331335,0.0586319637736
207,1.0,0.47881656565,-0.412484516355,-0.177731499568
208,1.0,0.401917836198,0.0122537173144,0.637088690608
209,0.0,-0.715587708977,-0.247492632516,0.136747850222
210,1.0,0.820418670894,-0.317966698898,0.41908057429
211,1.0,-0.0373665222219,0.00545656094246,-0.0782339163545
212,0.0,-0.825665088111,0.247860044189,0.0909491518685
213,1.0,0.321418849045,0.339328254777,0.125629404002
214,0.0,-0.698832123606,0.24713372998,0.103319352397
215,0.0,-0.834665967475,0.160949237593,7.41447528754e-05
216,1.0,0.231061332985,0.096663714899,0.204888264834
217,1.0,0.599360029094,0.259598644989,-0.258430508651
218,1.0,0.0657064475347,0.0877024402064,-0.126117690081
219,1.0,0.565038123047,-0.154881742827,0.590396961606
220,0.0,-0.258111379387,0.250541790624,-0.241875013158
221,0.0,-0.347405402871,-0.333480995255,-0.119770073663
222,0.0,-0.650889444186,0.248091260949,0.0562288710979
223,1.0,0.514665039919,-0.240753744035,-0.281802848612
224,1.0,0.184303293522,-0.32929815229,-0.173335334416
225,0.0,-0.166652615693,0.171033274014,-0.0480996802149
226,1.0,0.783402138693,-0.24109447204,-0.0827719741253
227,1.0,0.270133306615,-0.239848265716,0.13616514467
228,0.0,-0.730889157692,-0.173255584779,0.0646901225585
229,0.0,-0.719842503991,-0.335340427025,0.0344063486363
230,1.0,0.701842623066,0.339948247488,-0.24229138199
231,0.0,-0.0910255236573,-0.0777996147194,-0.0637154636751
232,0.0,-0.525675162524,0.330195538631,-0.0810779496784
233,1.0,0.431876182719,-0.406987240683,0.228292306011
234,1.0,0.143885511568,-0.0755808136521,0.0893246768811
235,0.0,-0.394125115661,-0.0867867756592,-0.027380848354
236,0.0,-0.913221686059,-0.331982639583,0.0262977449639
237,0.0,-0.813307391529,0.106597469495,0.111975739096
238,0.0,-0.251438641908,0.00615030499531,-0.169723701665
239,1.0,0.243069467889,0.25891932817,0.0514506498767
240,1.0,-0.0572329884908,-0.0792539437757,0.0262162486977
241,1.0,0.719509184103,-0.404669980259,-0.0357933337274
242,0.0,-0.774796191333,-0.08157955894,0.0718873459397
243,0.0,-0.411712530456,0.167339840477,-0.115429779092
244,0.0,-0.644855472512,-0.416600328951,0.0362986488202
245,1.0,0.367934909331,0.0907771638851,-0.272294635118
246,0.0,-0.535108420149,-0.168393130086,0.0255709865493
247,0.0,-0.335135339076,-0.249738320845,-0.12422448928
248,1.0,0.472939489277,0.011353177908,-0.158489867988
249,0.0,-0.796073601731,0.0226193435732,0.0224498595683
250,1.0,0.579414030059,-0.154360233484,-0.112465747852
251,0.0,-0.178582634224,-0.334613333476,-0.201241057543
252,1.0,0.775646243399,0.344405107931,-0.292936536671
253,1.0,0.516937726301,0.336936851781,-0.173738246077
254,1.0,0.344382284051,0.174587997165,-0.0963847025998
255,0.0,-0.649257500036,-0.250005500379,0.0981740309081
256,1.0,0.699463900756,0.343388506883,-0.17427718756
257,1.0,0.914519655796,-0.403863127912,0.478148138573
258,0.0,-0.800986064018,0.0831005057599,0.152356168841
259,1.0,0.769186066432,0.0122977068603,-0.0620142973046
260,0.0,-0.103746605678,0.335007202751,-0.15127536236
261,0.0,-0.0674507686735,-0.413206565025,-0.136355267279
262,1.0,0.726711927443,0.0882393012861,-0.337339159049
263,1.0,0.486910961714,-0.160559795251,-0.058969315546
264,0.0,-0.775406978349,0.24759445565,0.0227720353874
265,1.0,0.52610356299,0.17451274394,-0.266787079193
266,0.0,-0.18010945989,-0.24884281958,-0.114184473915
267,1.0,0.0314499210473,-0.160422708221,0.465907581835
268,0.0,-0.806683843996,-0.165453143252,-0.00102530919985
269,0.0,-0.313012228802,-0.16554519229,-0.14064494494
270,0.0,-0.803104951688,0.412379124267,-0.0268435971282
271,0.0,-0.344814537949,0.00146781983995,-0.135625391898
272,1.0,0.204054844724,0.0061803098342,-0.315510233408
273,0.0,-0.732195802509,-0.170742306488,-0.00375853476339
274,0.0,-0.285596945907,0.33378999822,-0.0162783240088
275,0.0,-0.764587182624,0.412706185521,0.0472433689633
276,1.0,0.484101373422,0.342590255963,0.348528969864
277,1.0,0.266208861232,-0.327839405477,-0.153619746316
278,1.0,0.740848288593,0.426849676105,0.59969942804
279,0.0,-0.472448849034,-0.0862213023441,-0.0424977056955
280,1.0,0.404844234777,0.0894516241273,-0.0055313738748
281,1.0,0.339383875726,-0.40979418643,-0.0732487106248
282,1.0,0.627937587388,0.00804635301049,0.712478638434
283,0.0,-0.441309773256,-0.0787646725726,0.0451978448921
284,1.0,1.03995323127,-0.0709508126742,-0.36233365568
285,1.0,0.53483428275,0.00722457504021,-0.1417491438
286,1.0,0.181923707139,0.255105444039,0.163131425556
287,1.0,-0.0586057598775,0.418371327238,-0.119482583993
288,1.0,0.455647566825,-0.318615736965,0.532646786918
289,1.0,0.606933060941,-0.0728654171965,0.760744493913
290,1.0,0.334553963425,0.089221730011,-0.0200882846181
291,1.0,0.184307598028,-0.161239096456,-0.109881441969
292,0.0,-0.561006302159,-0.0791401892601,-0.050830920823
293,1.0,0.8027482343,0.34717582792,0.740034830293
294,1.0,0.700090070189,0.259762925494,-0.23647586936
295,0.0,-0.276935728362,0.331785745617,-0.17340724224
296,0.0,-0.301321228882,-0.247867303831,-0.0473933614651
297,0.0,-0.821426988229,-0.170460548733,0.0147845307969
298,0.0,-0.332971107537,0.417772305699,-0.0446878237204
299,0.0,-0.145638752445,0.331678741106,-0.0250861856713
300,0.0,-0.819236208905,0.0783549485003,0.01551819807
301,1.0,0.694915397266,0.429217540814,0.275384595974
302,0.0,-0.108674332524,-0.413249578774,-0.177412081692
303,1.0,0.694594720495,0.342605551604,0.359481914474
304,0.0,-0.285412301075,-0.162553025076,-0.222998596468
305,0.0,-0.742099204429,-0.00889129118493,-0.0691831803334
306,0.0,-0.419689041346,-0.252218806144,-0.0213070754199
307,0.0,-0.681576869994,-0.0881245976105,0.0498142342029
308,1.0,0.806691412489,-0.242547507531,-0.215865154923
309,0.0,-0.262020798447,-0.0873014768587,-0.118248294924
310,1.0,0.308391576119,0.007534862701,-0.101539907266
311,0.0,-0.454656352268,0.244877173661,-0.156384844849
312,1.0,0.226129012428,-0.244348429906,-0.0232368391346
313,0.0,-0.318972534591,-0.0771625729574,-0.111354074065
314,1.0,0.549873445061,-0.327327149217,0.718001186934
315,0.0,-0.615882978408,-0.418642412884,0.0160761991441
316,1.0,0.25609412555,0.0904867397405,0.559900462794
317,1.0,0.334453359437,-0.243570505928,0.0608228416914
318,0.0,-0.224708277943,0.0827514039828,-0.161431580598
319,0.0,-0.83330557666,0.417753487673,0.0281218549982
320,1.0,0.460009770389,-0.15805014467,-0.111329289831
321,0.0,-0.542409895159,-0.0841368306707,-0.0379883601393
322,0.0,-0.535881119645,0.333171998025,0.00889670469387
323,1.0,0.909792467521,0.0125747197631,-0.174108712582
324,1.0,0.270431163334,-0.40989581523,-0.102223244009
325,1.0,-0.172824614873,-0.410979342424,0.34926802334
326,0.0,-0.0567745529714,0.0842910869773,-0.0887678568962
327,1.0,0.51577864136,0.259393308633,-0.0797832698453
328,0.0,-0.305308897922,0.415554142441,-0.0446450171092
329,1.0,0.36587250332,-0.0744477426333,0.113101566076
330,0.0,-0.907467446395,-0.147874691713,0.0591036338686
331,1.0,-0.0343490503453,0.419662408671,0.156748063922
332,0.0,-0.664542715626,0.166539453562,-0.0482677415653
333,0.0,-0.315996446407,0.107801314494,-0.0677389162589
334,1.0,0.432358818631,0.0933737262332,-0.168043869007
335,0.0,-0.133690132683,0.0845678995339,-0.217673598636
336,1.0,0.190944988403,-0.167618251522,-0.304180758555
337,0.0,-0.785428233406,0.329438366604,0.0932246818588
338,1.0,0.392851130025,0.420327170954,-0.0183017015785
339,1.0,0.24585752005,-0.162992405223,0.117026207803
340,1.0,0.157220876024,0.170833454434,0.275421954269
341,0.0,-0.231948900027,-0.162754527369,-0.140587426929
342,1.0,0.867327622684,-0.402109344524,0.722028795524
343,1.0,-0.0559721216358,0.172127647852,0.0210403763448
344,1.0,0.586935425,0.175603959792,-0.338408986873
345,1.0,0.669147885928,-0.329163598288,-0.126771679486
346,0.0,-0.410005308512,-0.0832501953796,-0.139710517637
347,1.0,0.345188561161,-0.15790853003,0.195855846192
348,0.0,-0.412459177869,-0.247891211606,-0.0391772406434
349,0.0,-0.227699499584,0.417557983267,-0.154403863619
350,1.0,0.645015440912,0.00776655071621,-0.235394105919
351,1.0,0.479290506914,-0.408095046789,-0.0895348969629
352,0.0,-0.39589659499,0.249922276967,-0.160677364156
353,0.0,-0.550185402907,0.165524133981,0.0284424307315
354,0.0,-0.678172606308,-0.169526945232,0.097057934762
355,0.0,-0.77424614026,-0.334497474728,0.082244247007
356,1.0,0.115451843942,0.170535495046,-0.0480067333262
357,1.0,0.58300201823,-0.157233637703,-0.261781744851
358,1.0,0.490438422358,-0.0741072383025,0.195913862841
359,0.0,-0.846223112712,0.0782972418733,0.121976440105
360,1.0,0.621951741741,0.344104932913,0.214509707522
361,1.0,0.603830610254,0.427495345429,-0.198709254793
362,1.0,0.680512490579,-0.159314959512,-0.0915770422044
363,1.0,0.625769642834,0.0920130447761,-0.187415142379
364,1.0,0.738458541296,-0.406185307566,0.429463761848
365,0.0,-0.769816847914,0.329066357645,-0.00594270214739
366,1.0,0.919824257238,-0.322987387278,0.392886523714
367,0.0,-0.475961923764,-0.333764973593,0.0483249584246
368,1.0,0.206730526481,-0.0786163793076,-0.0527454287811
369,0.0,-0.772148018357,-0.337796384669,0.0425207160763
370,0.0,-0.847576834197,-0.416944758633,0.00427248009106
371,1.0,0.587314057542,0.337071017163,0.0184682961232
372,0.0,-0.364930911307,0.0849750262236,0.00236131347034
373,1.0,0.546584223605,-0.330495208962,-0.382951298234
374,1.0,0.321509149975,0.0904708823617,0.0142884653681
375,0.0,-0.189982128853,-0.082353870177,-0.0784056071423
376,0.0,-0.906805877975,-0.173136172593,0.0625149950645
377,1.0,0.415039995694,-0.243871750858,-0.100436019714
378,0.0,-0.0678183346162,0.251254350024,-0.101701265476
379,0.0,-0.382617115702,0.0809053618172,-0.117384301238
380,1.0,0.400829854248,0.174361897752,0.213528631696
381,0.0,-0.706155824797,0.168266981309,0.0392340978976
382,1.0,0.943265859892,0.18023740424,0.795977403218
383,1.0,0.563233457601,-0.244933685093,-0.0903816462969
384,0.0,-0.245846142051,-0.165129050247,-0.179912829681
385,0.0,-0.406889910745,-0.334569359939,-0.0228913275475
386,0.0,-0.847564089928,-0.0873760373914,0.0706141951585
387,1.0,0.779454220513,0.340772501973,-0.27923223671
388,1.0,0.665636874127,0.0127562458032,-0.00708560578773
389,1.0,0.696420815969,0.0911232975064,0.489063146402
390,0.0,-0.585038898973,0.332654630259,-0.0637550003801
391,1.0,0.587825201058,-0.406358255734,0.049581150205
392,0.0,-0.372608700685,-0.336857601394,-0.0390428604713
393,1.0,0.635399652144,-0.241069518132,0.0212164398888
394,0.0,-0.346868805013,0.340092280847,-0.135085203143
395,1.0,0.579207931849,-0.328680777137,-0.245895083457
396,1.0,0.202147035194,0.00488815980213,-0.0604815677773
397,0.0,-0.768925028208,-0.0857558967202,0.0332011318502
398,0.0,-0.836033109553,-0.170138998996,0.0356468272348
399,0.0,-0.300063854865,0.252326864639,-0.11296170055
400,1.0,0.419409912269,0.257204686234,-0.312612353633
401,1.0,0.799603632415,0.0964355222056,-0.078099281819
402,1.0,0.605760392239,0.34527981321,0.156479725153
403,1.0,0.55846916122,-0.0723696823083,-0.240739632026
404,1.0,0.31624468403,0.089598411946,-0.208353415213
405,1.0,0.953045214724,0.00979069094244,-0.0171727731783
406,1.0,0.870835761813,0.263631153661,0.476606238804
407,0.0,-0.706039610632,-0.00267115765031,-0.00913183178623
408,0.0,-0.615569923187,-0.41640640777,0.0421031818275
409,1.0,-0.0140842895537,-0.0758834749403,0.211608802961
410,0.0,-0.613869151565,-0.41521853462,0.088023040014
411,0.0,-0.0746212159959,0.338107816359,-0.0654537127613
412,1.0,0.267411796126,0.338373805759,0.119280116969
413,1.0,1.00413546326,0.259711596761,0.00200343586647
414,1.0,-0.0245640204847,-0.162613818424,-0.127688661416
415,1.0,0.719577639364,0.176358352558,-0.225787133017
416,1.0,0.442633742805,-0.0767570341979,-0.251832514382
417,0.0,-0.389601019331,-0.417182744873,0.0172024344267
418,1.0,0.377485594713,0.0939296193293,0.513782124594
419,0.0,-0.693363654975,-0.419357016052,0.0637320985615
420,0.0,-0.795012285857,0.330939005345,0.085279923376
421,0.0,-0.168522851454,0.252349827561,-0.0769777340328
422,1.0,0.046586054286,-0.161676395847,0.277353226525
423,1.0,0.296246441588,0.420946585539,0.142091082117
424,1.0,0.351592459293,0.173215653645,-0.177154942907
425,0.0,-0.149491724683,-0.167390458473,-0.199045991719
426,0.0,-0.611271939317,0.164873809083,-0.0466549414133
427,1.0,0.789745045401,-0.0748355593679,-0.322316539548
428,0.0,-0.270432728854,0.16908402191,-0.049128060916
429,0.0,-0.257247940259,0.00243732352265,-0.17294778571
430,0.0,-0.785974421983,0.248495765425,0.0481528421962
431,0.0,-0.635542845765,-0.167921775104,0.0753381342121
432,0.0,-0.635542149479,0.0772630563922,-0.00318820986911
433,0.0,-0.24375509288,0.084587148468,-0.080208185736
434,1.0,0.608856596979,0.0921916336131,-0.233700324595
435,1.0,0.452988791959,-0.238678944102,-0.0746703478277
436,0.0,-0.132094062949,0.251034042806,-0.047250214771
437,0.0,-0.608782156428,-0.247473649229,0.0492256797961
438,1.0,0.233006041639,-0.243980621645,-0.0328863755955
439,0.0,-0.170287416184,0.251877527926,-0.17276880836
440,0.0,-0.874033377409,0.248948891663,0.0154184629947
441,1.0,0.663898634595,0.34003374732,0.320312074671
442,0.0,-0.354922287039,0.000759452822734,-0.0216512228154
443,1.0,1.02241161687,-0.0672529489237,0.711299945113
444,1.0,0.651674046003,0.257417724286,-0.202312737943
445,0.0,-0.786232289835,-0.252489818252,0.0501318114405
446,0.0,-0.61085440527,-0.253487189163,-0.059807804277
447,0.0,-0.133903363377,-0.0801407007519,-0.0621607348735
448,0.0,-0.731097919447,-0.335845576362,0.0756717342334
449,0.0,-0.297981888118,-0.085975959434,-0.113552760088
450,1.0,0.458768294608,-0.243169708075,-0.158812066838
451,0.0,-0.297912806924,-0.33067959059,-0.143920336685
452,0.0,-0.459710263467,0.250279726154,0.0311972372232
453,0.0,-0.380881118636,-0.167638651296,-0.0624485385706
454,1.0,0.00751995198927,-0.0793707410172,0.483567161243
455,0.0,-0.172790985895,-0.0812231471417,-0.175741225113
456,1.0,0.374901723693,-0.245298946309,-0.0297242146685
457,0.0,-0.634596261721,-0.252520634134,-0.0568302787679
458,0.0,-0.472446110864,0.166119165166,-0.0994001423915
459,0.0,-0.393908470939,0.413603184336,-0.0708140994498
460,0.0,-0.692985221918,-0.255731775582,0.0821938440789
461,0.0,-0.845542096998,0.240843959716,-0.0068421134446
462,0.0,-0.533608030555,0.163090123633,-0.143170111704
463,1.0,0.939764496124,-0.404301233837,-0.114121078037
464,1.0,0.447116922981,-0.162386017294,-0.183620210757
465,0.0,-0.727529564655,-0.00432725962244,0.0685766198423
466,0.0,-0.517399697593,-0.168640798289,-0.0679649142225
467,0.0,-0.722908239865,-0.0863293792709,0.0445294841644
468,1.0,0.624356232891,0.174615697253,-0.363037031262
469,0.0,-0.230157527172,0.00176409467367,-0.142089060371
470,1.0,0.976437627209,0.0128782278344,0.439744270597
471,1.0,0.000398492603683,0.00165333254146,-0.00289100039711
472,1.0,0.814353107913,-0.0743707826705,-0.165105069188
473,1.0,0.773233088894,-0.241528527233,-0.212577835306
474,1.0,0.445044055808,0.426387489279,-0.130822176904
475,1.0,0.61464077379,-0.238218050546,-0.379931241292
