,label,mean,std
0,1.0,-0.0991367772222,0.183457523584
1,0.0,0.199641868472,-0.47668582201
2,0.0,0.30354014039,-0.747564435005
3,0.0,0.15172316134,-0.222569614649
4,0.0,0.223042994738,-0.456861436367
5,1.0,-0.107593119144,0.27315568924
6,1.0,-0.0674429163337,0.239844352007
7,0.0,0.0542128533125,-0.0769400969148
8,0.0,0.366250485182,-0.900753557682
9,0.0,0.102806024253,-0.28449729085
10,1.0,-0.316131770611,0.657628715038
11,0.0,0.0418020151556,-0.11376363039
12,1.0,-0.0332087948918,0.100586675107
13,0.0,0.0776345431805,-0.0968552827835
14,0.0,0.14543530345,-0.430837750435
15,1.0,-0.163074985147,0.392969101667
16,0.0,0.307840973139,-0.886146605015
17,1.0,-0.281108617783,0.62111312151
18,1.0,0.0191194266081,0.0237267687917
19,0.0,0.269285023212,-0.710867106915
20,0.0,0.0942760407925,-0.161269277334
21,0.0,0.327702134848,-0.803546965122
22,1.0,-0.347273588181,0.712658405304
23,0.0,0.33729866147,-0.629513919353
24,1.0,0.0110535677522,0.0450084134936
25,1.0,-0.203870370984,0.464230448008
26,0.0,0.117431432009,-0.114244356751
27,1.0,-0.2223995924,0.460383445024
28,1.0,-0.19957254827,0.400427639484
29,1.0,-0.109652392566,0.344631612301
30,0.0,0.258835941553,-0.571979999542
31,0.0,0.313705563545,-0.7707041502
32,0.0,0.300799369812,-0.541614115238
33,1.0,-0.263695418835,0.593455612659
34,1.0,-0.191924139857,0.439050972462
35,1.0,-0.0471090599895,0.0615020468831
36,0.0,0.257943034172,-0.604470133781
37,0.0,0.264061957598,-0.60462141037
38,1.0,-0.28859603405,0.582163751125
39,1.0,-0.265645325184,0.603391826153
40,0.0,0.459759712219,-1.00932002068
41,1.0,-0.150562688708,0.363953590393
42,1.0,-0.0948461070657,0.261787712574
43,1.0,-0.10365973413,0.265364438295
44,0.0,0.146106332541,-0.22471767664
45,1.0,-0.19557222724,0.323712557554
46,1.0,-0.158050850034,0.372232675552
47,0.0,0.338914334774,-0.802914500237
48,0.0,0.212539836764,-0.531365036964
49,1.0,-0.183285012841,0.425570756197
50,0.0,0.310836523771,-0.71287548542
51,0.0,0.101170748472,-0.0559452846646
52,1.0,0.0168002210557,-0.0187943950295
53,1.0,-0.217616528273,0.588012456894
54,0.0,0.224628120661,-0.593373000622
55,1.0,-0.179488420486,0.438398241997
56,0.0,0.160660818219,-0.424562990665
57,0.0,0.391244828701,-0.943058371544
58,1.0,-0.152192756534,0.217691659927
59,0.0,0.298068791628,-0.730405151844
60,1.0,-0.180378124118,0.456028044224
61,1.0,-0.17321048677,0.438315778971
62,0.0,0.138354942203,-0.227808445692
63,1.0,-0.121831446886,0.332737088203
64,1.0,-0.142183482647,0.291271865368
65,1.0,-0.243588447571,0.542267262936
66,0.0,0.22525241971,-0.51783657074
67,1.0,-0.165146097541,0.426821440458
68,1.0,-0.104242503643,0.334442347288
69,0.0,0.134732380509,-0.378837525845
70,1.0,0.00415018200874,0.0433733090758
71,1.0,-0.112763360143,0.293894410133
72,1.0,-0.058682076633,0.174931198359
73,0.0,0.33611664176,-0.780169010162
74,1.0,-0.0437284857035,0.195640325546
75,1.0,-0.200602188706,0.541035056114
76,0.0,0.116109877825,-0.278998881578
77,1.0,-0.0709155648947,0.2401009202
78,0.0,0.137868314981,-0.292955577374
79,1.0,-0.158168822527,0.312728881836
80,0.0,0.245486348867,-0.64710265398
81,1.0,-0.282765686512,0.690484404564
82,0.0,0.0974721610546,-0.221163630486
83,1.0,-0.133262306452,0.299299567938
84,1.0,-0.244615361094,0.582169532776
85,0.0,0.413360744715,-0.998591125011
86,0.0,0.110155135393,-0.252795338631
87,1.0,-0.0413016863167,0.094747774303
88,0.0,0.0535891726613,-0.119586832821
89,1.0,-0.220324441791,0.532537162304
90,1.0,-0.184053257108,0.469345241785
91,0.0,0.106427609921,-0.29315534234
92,0.0,0.238313555717,-0.521478116512
93,1.0,-0.283731579781,0.556655049324
94,1.0,-0.397444993258,0.712457060814
95,1.0,-0.191447421908,0.51195949316
96,0.0,0.319314271212,-0.742751121521
97,0.0,0.141952320933,-0.247523784637
98,1.0,-0.0777148008347,0.137118071318
99,1.0,-0.00656776316464,-0.00560243800282
100,1.0,-0.145737096667,0.262819468975
101,1.0,-0.230994611979,0.675924897194
102,1.0,-0.352313190699,0.733713984489
103,1.0,-0.230223745108,0.511480033398
