,gamma_range,0.0009765625,0.001953125,0.00390625,0.0078125,0.015625,0.03125,0.0625,0.125,0.25,0.5,1.0,2.0,4.0,8.0,16.0,32.0,64.0,128.0,256.0,512.0,1024.0
0,0.0009765625,0.789654195011,0.788633786848,0.788633786848,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.787244897959,0.805045351474,0.816723356009,0.814115646259,0.805045351474,0.792800453515,0.807426303855
1,0.001953125,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.805045351474,0.816723356009,0.814115646259,0.805045351474,0.794841269841,0.804648526077,0.765532879819
2,0.00390625,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.805045351474,0.816723356009,0.816156462585,0.804308390023,0.802437641723,0.803344671202,0.769614512472,0.76887755102
3,0.0078125,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.790022675737,0.803004535147,0.816723356009,0.820975056689,0.803571428571,0.80447845805,0.805385487528,0.775736961451,0.770918367347,0.76887755102
4,0.015625,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.800963718821,0.815986394558,0.824319727891,0.80283446712,0.800396825397,0.784807256236,0.770918367347,0.772959183673,0.767573696145,0.764795918367
5,0.03125,0.788548752834,0.788548752834,0.788548752834,0.788548752834,0.788548752834,0.788548752834,0.788548752834,0.788548752834,0.788548752834,0.788548752834,0.80022675737,0.81320861678,0.826360544218,0.816553287982,0.80447845805,0.775736961451,0.775736961451,0.771655328798,0.764058956916,0.76201814059,0.757199546485
6,0.0625,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.786507936508,0.79410430839,0.807653061224,0.820804988662,0.815986394558,0.806519274376,0.770181405896,0.775736961451,0.767403628118,0.764058956916,0.761281179138,0.775736961451,0.794274376417
7,0.125,0.790589569161,0.790589569161,0.790589569161,0.790589569161,0.790589569161,0.790589569161,0.790589569161,0.790589569161,0.800793650794,0.811734693878,0.815986394558,0.81746031746,0.791496598639,0.777040816327,0.770181405896,0.769444444444,0.762585034014,0.764058956916,0.804648526077,0.822052154195,0.816666666667
8,0.25,0.793367346939,0.793367346939,0.793367346939,0.793367346939,0.793367346939,0.793367346939,0.793367346939,0.793367346939,0.813775510204,0.824149659864,0.807993197279,0.786678004535,0.786678004535,0.772222222222,0.774263038549,0.773696145125,0.800566893424,0.812585034014,0.830555555556,0.816836734694,0.818140589569
